,query_table,groundtruth_set,result_set,intersection
450,311_calls_historic_data_a.csv,"{'311_calls_historic_data_5', '311_calls_historic_data_8', '311_calls_historic_data_3', '311_calls_historic_data_9', '311_calls_historic_data_4', '311_calls_historic_data_6', '311_calls_historic_data_1', '311_calls_historic_data_a', '311_calls_historic_data_7', '311_calls_historic_data_2', '311_calls_historic_data_0'}","['311_calls_historic_data_a', '311_calls_historic_data_5', '311_calls_historic_data_1', '311_calls_historic_data_6', '311_calls_historic_data_7', '311_calls_historic_data_8', '311_calls_historic_data_2', '311_calls_historic_data_4', '311_calls_historic_data_0', '311_calls_historic_data_9']","{'311_calls_historic_data_5', '311_calls_historic_data_8', '311_calls_historic_data_9', '311_calls_historic_data_4', '311_calls_historic_data_6', '311_calls_historic_data_1', '311_calls_historic_data_a', '311_calls_historic_data_7', '311_calls_historic_data_2', '311_calls_historic_data_0'}"
451,abandoned_wells_a.csv,"{'abandoned_wells_7', 'abandoned_wells_9', 'abandoned_wells_2', 'abandoned_wells_0', 'abandoned_wells_6', 'abandoned_wells_5', 'abandoned_wells_8', 'abandoned_wells_4', 'abandoned_wells_a', 'abandoned_wells_1', 'abandoned_wells_3'}","['abandoned_wells_a', 'abandoned_wells_7', 'abandoned_wells_5', 'abandoned_wells_1', 'oil_and_gas_summary_production_data_1967_1999_9', 'abandoned_wells_9', 'abandoned_wells_8', 'oil_and_gas_summary_production_data_1967_1999_7', 'oil_and_gas_summary_production_data_1967_1999_3', 'oil_and_gas_summary_production_data_1967_1999_2']","{'abandoned_wells_7', 'abandoned_wells_9', 'abandoned_wells_5', 'abandoned_wells_a', 'abandoned_wells_1', 'abandoned_wells_8'}"
452,albums_a.csv,"{'albums_9', 'albums_13', 'albums_2', 'albums_0', 'albums_7', 'albums_4', 'albums_3', 'albums_8', 'albums_11', 'albums_b', 'albums_10', 'albums_5', 'albums_6', 'albums_a', 'albums_1', 'albums_12'}","['albums_a', 'albums_11', 'albums_12', 'albums_10', 'albums_13', 'albums_3', 'albums_2', 'albums_7', 'albums_b', 'albums_6']","{'albums_13', 'albums_2', 'albums_7', 'albums_3', 'albums_11', 'albums_b', 'albums_10', 'albums_6', 'albums_a', 'albums_12'}"
453,albums_b.csv,"{'albums_9', 'albums_13', 'albums_2', 'albums_0', 'albums_7', 'albums_4', 'albums_3', 'albums_8', 'albums_11', 'albums_b', 'albums_10', 'albums_5', 'albums_6', 'albums_a', 'albums_1', 'albums_12'}","['albums_b', 'albums_1', 'albums_4', 'albums_8', 'albums_3', 'albums_7', 'albums_9', 'albums_5', 'albums_6', 'albums_2']","{'albums_9', 'albums_2', 'albums_7', 'albums_4', 'albums_3', 'albums_8', 'albums_b', 'albums_5', 'albums_6', 'albums_1'}"
454,animal_tag_data_a.csv,"{'animal_tag_data_b', 'animal_tag_data_6', 'animal_tag_data_0', 'animal_tag_data_1', 'animal_tag_data_2', 'animal_tag_data_8', 'animal_tag_data_4', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9', 'animal_tag_data_3'}","['animal_tag_data_a', 'animal_tag_data_7', 'animal_tag_data_9', 'animal_tag_data_6', 'animal_tag_data_5', 'animal_tag_data_8', 'animal_tag_data_b', 'animal_tag_data_3', 'animal_tag_data_1', 'animal_tag_data_0']","{'animal_tag_data_b', 'animal_tag_data_6', 'animal_tag_data_0', 'animal_tag_data_1', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9', 'animal_tag_data_8', 'animal_tag_data_3'}"
455,animal_tag_data_b.csv,"{'animal_tag_data_b', 'animal_tag_data_6', 'animal_tag_data_0', 'animal_tag_data_1', 'animal_tag_data_2', 'animal_tag_data_8', 'animal_tag_data_4', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9', 'animal_tag_data_3'}","['animal_tag_data_b', 'animal_tag_data_3', 'animal_tag_data_6', 'animal_tag_data_7', 'animal_tag_data_9', 'animal_tag_data_a', 'animal_tag_data_8', 'animal_tag_data_1', 'animal_tag_data_0', 'animal_tag_data_5']","{'animal_tag_data_b', 'animal_tag_data_6', 'animal_tag_data_0', 'animal_tag_data_1', 'animal_tag_data_7', 'animal_tag_data_5', 'animal_tag_data_a', 'animal_tag_data_9', 'animal_tag_data_8', 'animal_tag_data_3'}"
456,biodiversity_a.csv,"{'biodiversity_4', 'biodiversity_8', 'biodiversity_0', 'biodiversity_7', 'biodiversity_2', 'biodiversity_6', 'biodiversity_9', 'biodiversity_3', 'biodiversity_5', 'biodiversity_a', 'biodiversity_1'}","['biodiversity_a', 'biodiversity_7', 'biodiversity_6', 'biodiversity_3', 'biodiversity_4', 'biodiversity_0', 'biodiversity_1', 'biodiversity_2', 'practice_reference_0', 'lane_description_7']","{'biodiversity_4', 'biodiversity_0', 'biodiversity_7', 'biodiversity_2', 'biodiversity_6', 'biodiversity_3', 'biodiversity_a', 'biodiversity_1'}"
457,business_rates_a.csv,"{'business_rates_2', 'business_rates_0', 'business_rates_a', 'business_rates_6', 'business_rates_9', 'business_rates_1', 'business_rates_3', 'business_rates_7', 'business_rates_8', 'business_rates_5', 'business_rates_10', 'business_rates_4'}","['business_rates_a', 'business_rates_7', 'business_rates_1', 'business_rates_5', 'business_rates_3', 'business_rates_6', 'business_rates_10', 'business_rates_8', 'business_rates_4', 'business_rates_0']","{'business_rates_0', 'business_rates_a', 'business_rates_6', 'business_rates_1', 'business_rates_3', 'business_rates_7', 'business_rates_8', 'business_rates_5', 'business_rates_10', 'business_rates_4'}"
458,cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,"{'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_7', 'cdc_nutrition_physical_activity_and_obesity_legislation_6', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_3', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_4', 'cdc_nutrition_physical_activity_and_obesity_legislation_1'}","['cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_1', 'cdc_nutrition_physical_activity_and_obesity_legislation_3', 'cdc_nutrition_physical_activity_and_obesity_legislation_7', 'cdc_nutrition_physical_activity_and_obesity_legislation_4']","{'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_3', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_7', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_4', 'cdc_nutrition_physical_activity_and_obesity_legislation_1'}"
459,cihr_co-applicant_a.csv,"{'cihr_co-applicant_3', 'cihr_co-applicant_7', 'cihr_co-applicant_1', 'cihr_co-applicant_4', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_b', 'cihr_co-applicant_2', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}","['cihr_co-applicant_a', 'cihr_co-applicant_2', 'cihr_co-applicant_3', 'cihr_co-applicant_4', 'cihr_co-applicant_5', 'cihr_co-applicant_0', 'cihr_co-applicant_7', 'cihr_co-applicant_9', 'cihr_co-applicant_8', 'cihr_co-applicant_6']","{'cihr_co-applicant_4', 'cihr_co-applicant_7', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_2', 'cihr_co-applicant_3', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}"
460,cihr_co-applicant_b.csv,"{'cihr_co-applicant_3', 'cihr_co-applicant_7', 'cihr_co-applicant_1', 'cihr_co-applicant_4', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_b', 'cihr_co-applicant_2', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}","['cihr_co-applicant_b', 'cihr_co-applicant_9', 'cihr_co-applicant_8', 'cihr_co-applicant_0', 'cihr_co-applicant_1', 'cihr_co-applicant_3', 'cihr_co-applicant_4', 'cihr_co-applicant_2', 'cihr_co-applicant_5', 'cihr_co-applicant_6']","{'cihr_co-applicant_3', 'cihr_co-applicant_4', 'cihr_co-applicant_1', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_b', 'cihr_co-applicant_2', 'cihr_co-applicant_5'}"
461,civic_building_locations_a.csv,"{'civic_building_locations_8', 'civic_building_locations_2', 'civic_building_locations_1', 'civic_building_locations_5', 'civic_building_locations_9', 'civic_building_locations_3', 'civic_building_locations_4', 'civic_building_locations_0', 'civic_building_locations_7', 'civic_building_locations_6', 'civic_building_locations_a', 'civic_building_locations_10'}","['civic_building_locations_a', 'civic_building_locations_9', 'civic_building_locations_4', 'civic_building_locations_5', 'civic_building_locations_6', 'civic_building_locations_8', 'civic_building_locations_3', 'civic_building_locations_10', 'civic_building_locations_7', 'civic_building_locations_1']","{'civic_building_locations_a', 'civic_building_locations_8', 'civic_building_locations_1', 'civic_building_locations_5', 'civic_building_locations_9', 'civic_building_locations_4', 'civic_building_locations_7', 'civic_building_locations_6', 'civic_building_locations_3', 'civic_building_locations_10'}"
462,complaint_by_practice_a.csv,"{'complaint_by_practice_5', 'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_1', 'complaint_by_practice_6', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_8', 'complaint_by_practice_10', 'complaint_by_practice_9', 'complaint_by_practice_2'}","['complaint_by_practice_a', 'complaint_by_practice_9', 'complaint_by_practice_5', 'complaint_by_practice_8', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_2', 'complaint_by_practice_7', 'complaint_by_practice_6', 'complaint_by_practice_3']","{'complaint_by_practice_5', 'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_6', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_8', 'complaint_by_practice_9', 'complaint_by_practice_2'}"
463,complaint_by_practice_b.csv,"{'complaint_by_practice_5', 'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_1', 'complaint_by_practice_6', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_8', 'complaint_by_practice_10', 'complaint_by_practice_9', 'complaint_by_practice_2'}","['complaint_by_practice_b', 'complaint_by_practice_1', 'new_york_city_restaurant_inspection_results_7', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_0', 'complaint_by_practice_9', 'complaint_by_practice_7', 'complaint_by_practice_4', 'complaint_by_practice_6']","{'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_1', 'complaint_by_practice_6', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_9'}"
464,contributors_parties_a.csv,"{'contributors_parties_18', 'contributors_parties_4', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_2', 'contributors_parties_13', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_5', 'contributors_parties_14', 'contributors_parties_b', 'contributors_parties_1', 'contributors_parties_3', 'contributors_parties_17', 'contributors_parties_10', 'contributors_parties_11', 'contributors_parties_9', 'contributors_parties_a', 'contributors_parties_7', 'contributors_parties_12', 'contributors_parties_0'}","['contributors_parties_a', 'contributors_parties_8', 'contributors_parties_11', 'contributors_parties_10', 'contributors_parties_9', 'contributors_parties_6', 'contributors_parties_4', 'contributors_parties_7', 'contributors_parties_5', 'contributors_parties_13']","{'contributors_parties_10', 'contributors_parties_13', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_11', 'contributors_parties_4', 'contributors_parties_9', 'contributors_parties_5', 'contributors_parties_7', 'contributors_parties_a'}"
465,contributors_parties_b.csv,"{'contributors_parties_18', 'contributors_parties_4', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_2', 'contributors_parties_13', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_5', 'contributors_parties_14', 'contributors_parties_b', 'contributors_parties_1', 'contributors_parties_3', 'contributors_parties_17', 'contributors_parties_10', 'contributors_parties_11', 'contributors_parties_9', 'contributors_parties_a', 'contributors_parties_7', 'contributors_parties_12', 'contributors_parties_0'}","['contributors_parties_b', 'contributors_parties_16', 'contributors_parties_17', 'contributors_parties_15', 'contributors_parties_8', 'contributors_parties_12', 'contributors_parties_14', 'contributors_parties_13', 'contributors_parties_18', 'contributors_parties_11']","{'contributors_parties_18', 'contributors_parties_17', 'contributors_parties_13', 'contributors_parties_8', 'contributors_parties_11', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_b', 'contributors_parties_14', 'contributors_parties_12'}"
466,data_mill_a.csv,"{'data_mill_b', 'data_mill_1', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_7', 'data_mill_3', 'data_mill_2', 'data_mill_11', 'data_mill_10', 'data_mill_4', 'data_mill_5', 'data_mill_8'}","['data_mill_a', 'data_mill_9', 'data_mill_4', 'data_mill_8', 'data_mill_0', 'data_mill_6', 'data_mill_b', 'data_mill_3', 'data_mill_11', 'data_mill_10']","{'data_mill_b', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_3', 'data_mill_11', 'data_mill_10', 'data_mill_4', 'data_mill_8'}"
467,data_mill_b.csv,"{'data_mill_b', 'data_mill_1', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_7', 'data_mill_3', 'data_mill_2', 'data_mill_11', 'data_mill_10', 'data_mill_4', 'data_mill_5', 'data_mill_8'}","['data_mill_b', 'data_mill_8', 'data_mill_11', 'data_mill_4', 'data_mill_0', 'data_mill_6', 'data_mill_a', 'data_mill_9', 'data_mill_3', 'data_mill_5']","{'data_mill_b', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_3', 'data_mill_11', 'data_mill_4', 'data_mill_5', 'data_mill_8'}"
468,deaths_2012_2018_a.csv,"{'deaths_2012_2018_0', 'deaths_2012_2018_9', 'deaths_2012_2018_8', 'deaths_2012_2018_5', 'deaths_2012_2018_4', 'deaths_2012_2018_2', 'deaths_2012_2018_3', 'deaths_2012_2018_1', 'deaths_2012_2018_a', 'deaths_2012_2018_7', 'deaths_2012_2018_6'}","['deaths_2012_2018_a', 'deaths_2012_2018_3', 'deaths_2012_2018_4', 'deaths_2012_2018_1', 'deaths_2012_2018_7', 'deaths_2012_2018_2', 'deaths_2012_2018_5', 'deaths_2012_2018_8', 'deaths_2012_2018_9', 'deaths_2012_2018_6']","{'deaths_2012_2018_8', 'deaths_2012_2018_9', 'deaths_2012_2018_4', 'deaths_2012_2018_2', 'deaths_2012_2018_3', 'deaths_2012_2018_5', 'deaths_2012_2018_a', 'deaths_2012_2018_7', 'deaths_2012_2018_6', 'deaths_2012_2018_1'}"
469,film_locations_in_san_francisco_a.csv,"{'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_4', 'film_locations_in_san_francisco_8', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_6', 'film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_7', 'film_locations_in_san_francisco_10', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_5', 'film_locations_in_san_francisco_9', 'film_locations_in_san_francisco_1'}","['film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_1', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_9', 'film_locations_in_san_francisco_8', 'film_locations_in_san_francisco_10', 'film_locations_in_san_francisco_6']","{'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_8', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_6', 'film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_10', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_9', 'film_locations_in_san_francisco_1'}"
